id;is_misinfo;Texts
1,38737E+18;0;"To Lead a Healthy and Fearless Life, All You Need Is a Small Dose of #Vaccine. If You're 18+ then Register for the Vaccination over https://t.co/BplSKYxAa6 Don't Be Late to Take a Small Shot of Vaccine

#mintagemarkcomm #coronanews #VaccinesWork #vaccination #VaccinationForAll https://t.co/lk7NoeEBmY"
1,374E+18;1;Using Herd Immunity Excuse for Gene Therapy Vaccine on Kids https://t.co/35MHQY1eGO
1,38828E+18;0;This second vaccine whooped my ass but that’s ok
1,39026E+18;0;Yesterday my boss gave me an interesting task. She asked me to print out articles debunking the COVID19 vaccine infertility myth. Her 17 yr old apparently is convinced the vaccine will cause her to be infertile and therefore refuses the vaccine.
1,37201E+18;1;What kind of parents are offering kids 4months to 12 yrs to be in Moderna's vaccine trials. Kids exposed to this dangerous, experimental gene therapy? Kids who are at no risk for #COVID. Meanwhile, CPS takes kid's from parents if one smokes a joint.
1,3878E+18;0;If there was any doubt before, Joe Biden on Wednesday affirmed his plans to be perhaps the biggest-spending president in U.S. history. Plus: Let truth guide the vaccine drive. And, Dr. J snubs @KingJames. Read more. #Biden #JointSession  #vaccinated  https://t.co/0KHIIX0311
1,35938E+18;1;"My trust is here rather than with pollies who cant remember who said what or who hired who. 

87 THOUSAND DOCTORS &amp; NURSES COME OUT AGAINST COVID 19 &amp; FAKE VACCINE 'GENE THERAPY' https://t.co/WFcCAp29BB via @BitChute"
1,36011E+18;0;Just had a 1 hour debate with my parents of them getting the Pfizer vaccine. <U+0001F614> fuck Telemundo and their horrible influence
1,34225E+18;0;if you ate pieces of paper in elementary school, you don’t need to worry about what’s in the covid vaccine
1,36019E+18;1;It's Gene Therapy, Not a Vaccine https://t.co/eSPl4zCqv8
1,37402E+18;1;"Obesity is the leading factor behind adverse outcomes from coronavirus...
@krispykreme is like, “Hey get that experimental gene therapy and we’ll ply your face with high calorie donuts for a year! Health is fun!” # Science <U+0001F644>
https://t.co/cCDMU8hQYd"
1,34633E+18;1;Former FEMA operative Celeste Solum talks with David Icke: ‘The Covid tests are magnetically tagging you and the vaccine is designed for mass depopulation and the synthetic transformation of the human body’ https://t.co/5bSXxHD1N1
1,34367E+18;0;Just got my first dose of the Moderna #CovidVaccine
1,34311E+18;1;90% of a population isn’t gonna wanna take a rushed vaccine.  Herd immunity right now shouldn’t be a goal vaccinated the at risk groups to lower death rates.
1,38692E+18;1;"Vaccine Passports &amp; Vaccines Will Lead To Mass Depopulation Of Billions Of People 
https://t.co/Rki1bZ7rpw"
1,34598E+18;1;"Covaxin: Concern over 'rushed' approval for India Covid jab

So the BBC are reporting concern about a rushed vaccine.....in India... https://t.co/ZIFLyYIC6G"
1,34278E+18;0;If you are an Asernal fan dont worry about whats in the vaccine
1,34697E+18;1;"Why are they claiming this is a vaccine??
In the meantime, YOU assume ALL of the risks associated with taking this experimental ""vaccine"".
, and for which there is ZERO liability protection, should you have a serious adverse reaction. https://t.co/CfeJZ6H6LQ"
1,36027E+18;0;Despite the weather forecast, we will be hosting our COVID-19 vaccine clinics on February 13-14 for individuals with appointments. It is extremely important that you keep your appointment to ensure we do not waste any first doses and that you get your second dose on schedule. https://t.co/W4wLz0U7f8
1,38813E+18;1;"IF YOU ARE AGAINST THE VACCINE PASSPORT BECAUSE YOU DO NOT WANT TO BE FORCED TO TAKE AN UNSAFE VACCINE 

REMEMBER NOT TO VOTE TORY

DO NOT VOTE TORY
DO NOT VOTE TORY

<U+0001F44D><U+0001F3FB><U+0001F601>"
1,34686E+18;0;if you listen to weezer don’t worry about what’s in the covid vaccine.
1,34394E+18;1;"Millions have died due to the ridiculous political plan to ignore simple, cheap treatments and hawk an unproven vaccine. Look at Sweden. No lockdowns, second spike was smaller than the first, and new cases are dropping to near zero. 
 https://t.co/DL9KIxUdsy"
1,34403E+18;0;As one who just walked out of the room of a <U+0001F931><U+0001F3FD>patient with #covid19 PLEASE, I’m begging you, not to travel / party this #HolidaySeason I miss my friends and family so much it makes me tearful, but we can’t risk it. So grateful for my 1st vaccine dose<U+2728> https://t.co/C1Ovl0TM6g
1,35932E+18;1;"Planned long ago...Man Made bioweapon... will not be taking a man made mRNA fake gene therapy being labeled as a vaccine. Total bull shit!

@Tee2019K @WhalenMona @JohnC32116200 @WeStand4theFlag @1st_ForceRecon @SeacoastView @Imdragonman420 @stand4honor @joeycannoli6 @sparty009 https://t.co/8KGiWikw4N"
1,39005E+18;0;"Second shot done!! Beyond grateful!! Thank you science &amp; @POTUS #GetVaccinated #WearAMask   #Pfizer #VaccinesSaveLives #Vaccinated #FullyVaccinated #ThankYouJoe #ThankYouScience https://t.co/5zzTwW5EA1"
1,36032E+18;0;Got my first COVID vaccine last night!!  I feel horrible today!! But yay!
1,38709E+18;0;"I got the #CovidVaccine. I didn't need the #vaccine, but it was my civic duty to get the #vaccination and do my part to defend #America, whether against visible enemies or invisible ones like #COVID19.

This is a way to serve your country. #GetVaccinated #vaccinate #VaccinesWork"
1,37407E+18;0;"Can I has Covid vaccine? <U+0001F63A><U+0001F489> Kinda sucks seeing everyone getting their shots but I don’t qualify yet. I mean I’m thankful I’m under the age &amp; weight requirements &amp; have good health but... can I has vaccine too? I wanna be able to safely travel &amp; be with people again too."
1,34221E+18;0;if you used the bathrooms at chs don’t worry about what’s in the vaccine
1,37139E+18;1;The Covid-19 Vaccine and the  U.S. policy of depopulation https://t.co/OVMRxsUc1B via @Final Call News
1,37405E+18;0;Got my vaccine shot! One down, one more to go https://t.co/SkE0WO89yp
1,34431E+18;0;"Excited to get my second dose of Pfizer in a couple weeks, and interested to see what the symptoms are like this time. Will schedule so I don’t work the next day.

Any editors interested in a story on this?
#journorequests https://t.co/DLnV2WDG0p"
1,37302E+18;1;"I've got to be missing something in the ""depopulation"" agenda. Deadly disease. Check. Killing thousands. Check. Vaccine that perpetuates. Check. 57% take up. Err. 43% critical thinkers. Errrrrr. Either an utter farce, or I'm missing the bigger picture."
1,34616E+18;0;I just got my Covid19 vaccine!
1,35974E+18;1;It's Gene Therapy, Not a Vaccine https://t.co/CZcwpztVyD
1,34681E+18;1;Experimental COVID-19 mRNA Vaccines Are Operating System Designed To Program Human DNA, Says Moderna https://t.co/94zAO9RAEu
1,34365E+18;1;Glitch or Gamble? The establishment pounds on the table “safe and effective!” And despite (fast tracked, reactive, experimental mRNA) SCIENCE only 15% of people in European nations will volunteer to take it. Best of 2020! <U+0001F381> https://t.co/dp5xzGwjQb https://t.co/sMOYkdt7av
1,37303E+18;1;"""...Americans are justified in their hesitancy. The credentialed class burned its collective reputation over the past year and their dismissive, “nothing to see here, folks” retort to valid concerns about a rushed vaccine seems to be backfiring.""
https://t.co/TBUXLm0DCL"
1,38712E+18;0;Share your vaxx story!  Super Hot Husband and I got our 1st Moderna 3/26 and 2nd last Friday.  Only side effects were a sore arm and incredible, tangible relief for our family.  Can’t wait for our 1st date night <U+0001F60D> #GetVaccinated @georgehahn
1,34664E+18;0;If you still eat at Golden Corral don’t worry about what’s in the vaccine
1,34686E+18;0;If you’ve eaten here you do not have to worry about what’s in the vaccine https://t.co/EumyT6ae7H
1,36023E+18;1;"The massive overpaid public sector is the problem. It is why lockdowns will continue and why the UK is finished as a wealth generator. The gov's current policy is rational: depopulation is the only answer and the ""vaccine"" is the tool to accomplish that goal"
1,34697E+18;0;In other news I’m getting my second Pfizer vaccination on Friday. #PfizerBioNTech #CovidVaccine #believescience #healthcareworkers
1,34625E+18;0;Just got my first vaccine dose! I am happier than a pig in shi-oink-t. Omg did I just gr-oink-ow a snout.....omg it's turning me into an oink oink oink oink <U+0001F437>. Just kidding, get the vaccine when you can, you'll be fine.
1,3461E+18;1;ALL OF CONGRESS, THE PRESIDENCY WILL BE EXEMPT TO TAKE THE VACCINE OR NOT. WHY WOULD YOU SAY? BECAUSE THE ELITES  KNOW THE VACCINE IS DANGEROUS AND HAS HIV IN EACH SHOT AND THEY ARE OUR GODS NOW. THEY WANT DEPOPULATION BY 95%  EVEN PRESIDENT TRUMP.
1,34477E+18;0;YIKES I'm so apprehensive but excited at the same time. Vaccine here I come!!!! https://t.co/bcNl3IuMeT
1,34409E+18;0;"I had the incredible privilege of receiving the #covidvaccine today. Grateful to protect myself and those around me, especially the kids. <U+0001F3E5> 

I am feeling exactly the same as I did prior to receiving the Pfizer vaccine at 1:00pm. 

Onward. 

#PHOdocs #PedPC #sicklecell #pedpsych https://t.co/FdVoi6rg9n"
1,37345E+18;1;"#COVIDIOTS have been injected with an experimental Gene therapy / Synthetic Pathogen / #vaccine 
And now they can't go on holiday <U+0001F606>"
1,35994E+18;1;"<U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F>WARNING<U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F>

In BOSTON they are coercing the elderly in getting the experimental genetically modifying Covid agent they call vaccine in order to get apartments and services !!

THIS IS REAL FOLKS!!!

My aunt has been lied to and given the “Covid vaccine” against her will!"
1,38599E+18;1;Even the CDC is willing to wholeheartedly admit that the vaccine is not an attenuated version of the live SARS-CoV-2 virus. This is gene therapy far from your standard polio vaccine. Get informed. https://t.co/fSAHao4WgT
1,38734E+18;0;"As well as your COVID-19 vaccine, it is still very important to receive other immunisations as planned during the pandemic.

To find out more information visit: https://t.co/JgmzVK7Que

#EIW2021 #VaccinesWork https://t.co/fcwFagYboS"
1,39045E+18;0;GOT MY VACCINE APPOINTMENT FOR TUESDAY. OPENLY WEEPING.
1,34681E+18;0;If you’ve ever been to Skegness, don’t worry about what’s in the vaccine
1,38814E+18;0;24 hours in after my 2nd Moderna shot. I'm tired with a slight headache and my arm hurts like the devil. Given i was expecting to be tucked into bed and miserable, I am incredibly thankful.
1,37297E+18;0;Pfizer 1st dose yesterday around 9 a.m., so far only slightly sore arm, and barely that now. https://t.co/AzUcUTq5se
1,34355E+18;0;I just got my first dose of the covid-19 vaccine.
1,37297E+18;0;"If you need a Vaccine Administration Management Solution, look no further! With eClinicalWorks VAMS, you can document vaccine doses, transmit data to eCW-supported state registries, track vaccine inventory, submit claims to payers &amp; more: https://t.co/NMcL3mxWdm https://t.co/sSNhc1XNU4"
1,38555E+18;1;"There can never be vaccines
All vaccines are phony.
Because he didn't even make it clear that this virus is a Bioweapon? Or is it from nature?
How can you have a vaccine?
Never in the history of mankind has a vaccine been produced in just 60 days or 6 months. https://t.co/xmsFHTPxMv"
1,37376E+18;0;excited about my vaccine but i don’t think i’m ready for the world to see the second half of my face yet
1,37412E+18;0;Today’s Glendale crosstown scooter ride was a very special one! <U+0001F6F4> I received the first dose of the COVID-19 vaccine!! <U+0001F62D> I’m feeling super happy, relieved, and thankful! #GetVaccinated! <U+0001F913><U+0001F489><U+0001F64F><U+0001F3FD><U+0001F917> #GlendaleCA https://t.co/y0q6nCi38f
1,38736E+18;0;Put myself on the @CwmTafMorgannwg vaccine reserve list on Friday, had a lovely call yesterday from the team to come down on Friday for first vaccine! <U+0001F601><U+0001F44F>  If you live in the Cwm Taff Health Board area get on the reserve list and help out by getting jabbed. Diolch #VaccinesWork
1,37297E+18;0;Got my first dose of the covid vaccine!
1,36024E+18;0;Which vaccine st kitts and so got
1,38825E+18;1;"VAERS report, 16 year old girl, in WI, died of a heart attack 11 days after Pfizer experimental gene therapy injection. No known drug allergies.VAERS ID 1243516-1.. Her name was Kamrynn Soleil Thomas.. 
https://t.co/TvwOX9TLbc"
1,35987E+18;0;"Finally #Vaccinated<U+270C> and Moderna-ized #firstdose @moderna_tx 

I am deeply grateful to all the incredible scientists, physicians, volunteers and front line health workers who made this possible.

“To end this pandemic, we must trust science” https://t.co/hDPYoyEVnk"
1,37322E+18;1;The So-Called COVID-19 “Vaccine” Is Really A Dangerous Experimental Gene Therapy by Dr. Steven Hotze https://t.co/qlnAQlA2UV via @BitChute
1,34455E+18;1;"#Throwback to another rushed vaccine from 12 years ago.

#H1N1 #H1N1Vaccine #Vaccine #Covid #CovidVaccine #Covid19 #Coronavirus #Covid19Vaccine #Vaccines #Coronavirusvaccine #SARS_CoV_2 #SARSCoV2 
https://t.co/L4cN1mPQ4D"
1,3441E+18;0;COVID vaccine 1 of 2 <U+2705>. Grateful to the VA for providing the Pfizer vaccine. It felt just like getting a flu shot. No side effects yet, but expecting arm soreness later tonight. Can’t wait to socialize within 6 feet of people again! #igottheshot https://t.co/KaqQLJ4cmc
1,34687E+18;0;If you got your ears pierced at Claire’s, you don’t have to worry about what’s in the vaccine.
